adres,postcode,huisnummer,straat,woonplaats,gemeente,objecttype,lat,lng
"Dorpsstraat 15, 3632AP Loenen aan de Vecht","3632AP","15","Dorpsstraat","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.20801795,5.02125436
"Doude van Troostwijkplein 15, 3632BC Loenen aan de Vecht","3632BC","15","Doude van Troostwijkplein","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.20964318,5.01951999
"Driehovenlaan 15, 3632BH Loenen aan de Vecht","3632BH","15","Driehovenlaan","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.20992981,5.01717046
"Graaf Florishof 15, 3632BR Loenen aan de Vecht","3632BR","15","Graaf Florishof","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.20997904,5.01630099
"Graaf Janlaan 15, 3632CB Loenen aan de Vecht","3632CB","15","Graaf Janlaan","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.21063056,5.01753085
"Hoefijzer 15, 3632WC Loenen aan de Vecht","3632WC","15","Hoefijzer","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.21115234,5.02523095
"Hofbergen 15, 3632WB Loenen aan de Vecht","3632WB","15","Hofbergen","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.21384552,5.02209014
"Jan de Beijerhof 15, 3632JE Loenen aan de Vecht","3632JE","15","Jan de Beijerhof","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.20861285,5.01466733
"Johannes Sandersonhof 15, 3632AD Loenen aan de Vecht","3632AD","15","Johannes Sandersonhof","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.20757517,5.02051626
"Kappeyne van de Coppellolaan 15, 3632JP Loenen aan de Vecht","3632JP","15","Kappeyne van de Coppellolaan","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.21034095,5.01408751
"Keizer Ottolaan 15, 3632BV Loenen aan de Vecht","3632BV","15","Keizer Ottolaan","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.20947084,5.01700972
"Kerklaan 15, 3632AK Loenen aan de Vecht","3632AK","15","Kerklaan","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.22189947,5.00936346
"Kickestein 15, 3632WG Loenen aan de Vecht","3632WG","15","Kickestein","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.21265818,5.02608404
"Koningin Julianaweg 15, 3632EC Loenen aan de Vecht","3632EC","15","Koningin Julianaweg","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.21065884,5.02292957
"Koningin Wilhelminaweg 15, 3632EV Loenen aan de Vecht","3632EV","15","Koningin Wilhelminaweg","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.21066983,5.02203553
"Ligtelijnweg 15, 3632JM Loenen aan de Vecht","3632JM","15","Ligtelijnweg","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.21046216,5.01257635
"Lona 15, 3632WW Loenen aan de Vecht","3632WW","15","Lona","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.21782378,5.01138133
"Lutgerslaan 15, 3632JA Loenen aan de Vecht","3632JA","15","Lutgerslaan","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.20716678,5.01669364
"Middenhoek 15, 3632TA Loenen aan de Vecht","3632TA","15","Middenhoek","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.21134958,5.02322737
"Mijndensedijk 15, 3632NT Loenen aan de Vecht","3632NT","15","Mijndensedijk","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.20270046,5.02178878
"Molendijk 15, 3632EM Loenen aan de Vecht","3632EM","15","Molendijk","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.21023778,5.02384319
"Oostkanaaldijk 15, 3632GA Loenen aan de Vecht","3632GA","15","Oostkanaaldijk","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.24818574,5.01406684
"Oud Over 15, 3632VA Loenen aan de Vecht","3632VA","15","Oud Over","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.20807223,5.02410356
"Ouderhoek 15, 3632XC Loenen aan de Vecht","3632XC","15","Ouderhoek","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.21533346,5.02556544
"Roghmanlaan 15, 3632JB Loenen aan de Vecht","3632JB","15","Roghmanlaan","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.20803164,5.01482259
"Spinnerie 15, 3632ET Loenen aan de Vecht","3632ET","15","Spinnerie","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.21023778,5.02384319
"Stoopendaalweg 15, 3632JD Loenen aan de Vecht","3632JD","15","Stoopendaalweg","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.20833635,5.01397383
"Van Amstellaan 15, 3632CA Loenen aan de Vecht","3632CA","15","Van Amstellaan","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.21082548,5.0182681
"Van Henegouwenlaan 15, 3632BE Loenen aan de Vecht","3632BE","15","Van Henegouwenlaan","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.20988849,5.01864323
"Van Lyndenlaan 15, 3632BX Loenen aan de Vecht","3632BX","15","Van Lyndenlaan","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.21105939,5.01894651
"Vreelandseweg 15, 3632EP Loenen aan de Vecht","3632EP","15","Vreelandseweg","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.21267997,5.0288719
"Vreelandseweg 15-ws04, 3632EP Loenen aan de Vecht","3632EP","15-ws04","Vreelandseweg","Loenen aan de Vecht","Stichtse Vecht","ligplaats",52.21254855,5.02941017
"Wallestein 15, 3632WL Loenen aan de Vecht","3632WL","15","Wallestein","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.21426253,5.02829745
"Westerklip 15, 3632TD Loenen aan de Vecht","3632TD","15","Westerklip","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.21309428,5.02312739
"Zegelaarweg 15, 3632JC Loenen aan de Vecht","3632JC","15","Zegelaarweg","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.20842022,5.01562897
"Hunthum 15a, 3632XK Loenen aan de Vecht","3632XK","15a","Hunthum","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.21393143,5.02444796
"Mijndensedijk 15a, 3632NT Loenen aan de Vecht","3632NT","15a","Mijndensedijk","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.202724,5.02193224
"Oosterklip 15a, 3632XA Loenen aan de Vecht","3632XA","15a","Oosterklip","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.21565992,5.02630525
"Ter Beekhof 15a, 3632BK Loenen aan de Vecht","3632BK","15a","Ter Beekhof","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.2090978,5.01898173
"Hunthum 15b, 3632XK Loenen aan de Vecht","3632XK","15b","Hunthum","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.21393143,5.02444796
"Oosterklip 15b, 3632XA Loenen aan de Vecht","3632XA","15b","Oosterklip","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.21565992,5.02630525
"Ter Beekhof 15b, 3632BK Loenen aan de Vecht","3632BK","15b","Ter Beekhof","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.2090978,5.01898173
"'t Rond 16, 3632BP Loenen aan de Vecht","3632BP","16","'t Rond","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.20847991,5.01781013
"Bastertlaan 16, 3632JJ Loenen aan de Vecht","3632JJ","16","Bastertlaan","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.20955072,5.01520024
"Bloklaan 16, 3632NX Loenen aan de Vecht","3632NX","16","Bloklaan","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.20383504,5.02424632
"Bredestraat 16, 3632AZ Loenen aan de Vecht","3632AZ","16","Bredestraat","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.20901991,5.02156786
"Brugstraat 16, 3632EH Loenen aan de Vecht","3632EH","16","Brugstraat","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.20793431,5.02327721
"Bulthuisweg 16, 3632JL Loenen aan de Vecht","3632JL","16","Bulthuisweg","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.2103252,5.01457255
"Dorpsstraat 16, 3632AT Loenen aan de Vecht","3632AT","16","Dorpsstraat","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.2078205,5.02143183
"Doude van Troostwijkplein 16, 3632BD Loenen aan de Vecht","3632BD","16","Doude van Troostwijkplein","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.20991927,5.02004123
"Graaf Florishof 16, 3632BS Loenen aan de Vecht","3632BS","16","Graaf Florishof","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.21040723,5.01679195
"Graaf Janlaan 16, 3632CB Loenen aan de Vecht","3632CB","16","Graaf Janlaan","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.21070815,5.01791032
"Hoefijzer 16, 3632WB Loenen aan de Vecht","3632WB","16","Hoefijzer","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.21138412,5.02757883
"Hofbergen 16, 3632WC Loenen aan de Vecht","3632WC","16","Hofbergen","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.21410495,5.02201544
"Jan de Beijerhof 16, 3632JE Loenen aan de Vecht","3632JE","16","Jan de Beijerhof","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.20899661,5.01471577
"Keizer Ottolaan 16, 3632BW Loenen aan de Vecht","3632BW","16","Keizer Ottolaan","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.21032707,5.01880537
"Kerklaan 16, 3632AL Loenen aan de Vecht","3632AL","16","Kerklaan","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.22237738,5.00995899
"Kickestein 16, 3632WG Loenen aan de Vecht","3632WG","16","Kickestein","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.21268349,5.02601433
"Koningin Julianaweg 16, 3632EE Loenen aan de Vecht","3632EE","16","Koningin Julianaweg","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.21080732,5.02319069
"Koningin Wilhelminaweg 16, 3632EX Loenen aan de Vecht","3632EX","16","Koningin Wilhelminaweg","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.21063998,5.02246914
"Ligtelijnweg 16, 3632JM Loenen aan de Vecht","3632JM","16","Ligtelijnweg","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.21002047,5.01362147
"Lona 16, 3632WW Loenen aan de Vecht","3632WW","16","Lona","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.21787524,5.01136426
"Lutgerslaan 16, 3632JA Loenen aan de Vecht","3632JA","16","Lutgerslaan","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.20730759,5.01722822
"Middenhoek 16, 3632TA Loenen aan de Vecht","3632TA","16","Middenhoek","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.21142024,5.02314472
"Mijndensedijk 16, 3632NV Loenen aan de Vecht","3632NV","16","Mijndensedijk","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.20314223,5.02118452
"Molendijk 16, 3632EN Loenen aan de Vecht","3632EN","16","Molendijk","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.20964037,5.02308742
"Oostkanaaldijk 16, 3632GA Loenen aan de Vecht","3632GA","16","Oostkanaaldijk","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.2501017,5.01464327
"Oud Over 16, 3632VD Loenen aan de Vecht","3632VD","16","Oud Over","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.2077338,5.02421092
"Ouderhoek 16, 3632XC Loenen aan de Vecht","3632XC","16","Ouderhoek","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.21530733,5.02563121
"Roghmanlaan 16, 3632JB Loenen aan de Vecht","3632JB","16","Roghmanlaan","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.20803164,5.01482259
"Stoopendaalweg 16, 3632JD Loenen aan de Vecht","3632JD","16","Stoopendaalweg","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.20883386,5.01395343
"Van Amstellaan 16, 3632CA Loenen aan de Vecht","3632CA","16","Van Amstellaan","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.21096504,5.01857771
"Van Henegouwenlaan 16, 3632BG Loenen aan de Vecht","3632BG","16","Van Henegouwenlaan","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.20929646,5.01844418
"Van Lyndenlaan 16, 3632BZ Loenen aan de Vecht","3632BZ","16","Van Lyndenlaan","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.2113314,5.01910038
"Vreelandseweg 16, 3632EP Loenen aan de Vecht","3632EP","16","Vreelandseweg","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.21283874,5.02891467
"Wallestein 16, 3632WL Loenen aan de Vecht","3632WL","16","Wallestein","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.21422446,5.02824991
"Westerklip 16, 3632TD Loenen aan de Vecht","3632TD","16","Westerklip","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.21306063,5.02305875
"Zegelaarweg 16, 3632JC Loenen aan de Vecht","3632JC","16","Zegelaarweg","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.20874368,5.01582408
"Hunthum 16a, 3632XK Loenen aan de Vecht","3632XK","16a","Hunthum","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.21396326,5.02451237
"Hunthum 16b, 3632XK Loenen aan de Vecht","3632XK","16b","Hunthum","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.21396326,5.02451237
"'t Rond 17, 3632BN Loenen aan de Vecht","3632BN","17","'t Rond","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.20858825,5.01661906
"Albrechtlaan 17, 3632BA Loenen aan de Vecht","3632BA","17","Albrechtlaan","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.20993111,5.02052468
"Bastertlaan 17, 3632JH Loenen aan de Vecht","3632JH","17","Bastertlaan","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.20929462,5.01416552
"Brugstraat 17, 3632EH Loenen aan de Vecht","3632EH","17","Brugstraat","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.20810177,5.02339876
"Buitenhof 17, 3632CD Loenen aan de Vecht","3632CD","17","Buitenhof","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.2113863,5.01585078
"Bulthuisweg 17, 3632JL Loenen aan de Vecht","3632JL","17","Bulthuisweg","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.21006886,5.01434119
"Dorpsstraat 17, 3632AP Loenen aan de Vecht","3632AP","17","Dorpsstraat","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.20811678,5.02138653
"Doude van Troostwijkplein 17, 3632BC Loenen aan de Vecht","3632BC","17","Doude van Troostwijkplein","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.20957818,5.01958808
"Driehovenlaan 17, 3632BH Loenen aan de Vecht","3632BH","17","Driehovenlaan","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.2106279,5.01653949
"Graaf Florishof 17, 3632BR Loenen aan de Vecht","3632BR","17","Graaf Florishof","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.21002842,5.01625537
"Hofbergen 17, 3632WB Loenen aan de Vecht","3632WB","17","Hofbergen","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.21381163,5.02214689
"Hunthum 17, 3632XL Loenen aan de Vecht","3632XL","17","Hunthum","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.21379553,5.02494494
"Johannes Sandersonhof 17, 3632AD Loenen aan de Vecht","3632AD","17","Johannes Sandersonhof","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.20757517,5.02051626
"Kappeyne van de Coppellolaan 17, 3632JP Loenen aan de Vecht","3632JP","17","Kappeyne van de Coppellolaan","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.21034089,5.01402514
"Kerklaan 17, 3632AK Loenen aan de Vecht","3632AK","17","Kerklaan","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.22188214,5.00928473
"Koningin Julianaweg 17, 3632EC Loenen aan de Vecht","3632EC","17","Koningin Julianaweg","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.21070756,5.02287343
"Koningin Wilhelminaweg 17, 3632EV Loenen aan de Vecht","3632EV","17","Koningin Wilhelminaweg","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.21071578,5.02198351
"Ligtelijnweg 17, 3632JM Loenen aan de Vecht","3632JM","17","Ligtelijnweg","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.21033876,5.01280562
"Lona 17, 3632WW Loenen aan de Vecht","3632WW","17","Lona","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.21787493,5.0109838
"Lutgerslaan 17, 3632JA Loenen aan de Vecht","3632JA","17","Lutgerslaan","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.20720334,5.0165744
"Middenhoek 17, 3632TA Loenen aan de Vecht","3632TA","17","Middenhoek","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.21145974,5.02309918
"Mijndensedijk 17, 3632NT Loenen aan de Vecht","3632NT","17","Mijndensedijk","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.2025681,5.02206108
"Molendijk 17, 3632EM Loenen aan de Vecht","3632EM","17","Molendijk","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.21029397,5.02416988
"Oostkanaaldijk 17, 3632GA Loenen aan de Vecht","3632GA","17","Oostkanaaldijk","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.25387836,5.01618562
"Oud Over 17, 3632VA Loenen aan de Vecht","3632VA","17","Oud Over","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.20801986,5.02417245
"Ouderhoek 17, 3632XC Loenen aan de Vecht","3632XC","17","Ouderhoek","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.21525638,5.02566513
"Roghmanlaan 17, 3632JB Loenen aan de Vecht","3632JB","17","Roghmanlaan","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.20803164,5.01482259
"Stoopendaalweg 17, 3632JD Loenen aan de Vecht","3632JD","17","Stoopendaalweg","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.20840002,5.01384251
"Van Amstellaan 17, 3632CA Loenen aan de Vecht","3632CA","17","Van Amstellaan","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.21087286,5.01821548
"Van Lyndenlaan 17, 3632BX Loenen aan de Vecht","3632BX","17","Van Lyndenlaan","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.21110202,5.01889553
"Vreelandseweg 17, 3632EP Loenen aan de Vecht","3632EP","17","Vreelandseweg","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.21296251,5.0289166
"Wallestein 17, 3632WL Loenen aan de Vecht","3632WL","17","Wallestein","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.21419291,5.02819003
"Weerestein 17, 3632WT Loenen aan de Vecht","3632WT","17","Weerestein","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.21124366,5.02484966
"Westerklip 17, 3632TD Loenen aan de Vecht","3632TD","17","Westerklip","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.21303155,5.02298436
"Molendijk 17a, 3632EM Loenen aan de Vecht","3632EM","17a","Molendijk","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.2103388,5.02442614
"Oosterklip 17a, 3632XA Loenen aan de Vecht","3632XA","17a","Oosterklip","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.21565992,5.02630525
"Oostkanaaldijk 17a, 3632GA Loenen aan de Vecht","3632GA","17a","Oostkanaaldijk","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.25720425,5.01847934
"Ter Beekhof 17a, 3632BK Loenen aan de Vecht","3632BK","17a","Ter Beekhof","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.2090978,5.01898173
"Oosterklip 17b, 3632XA Loenen aan de Vecht","3632XA","17b","Oosterklip","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.21565992,5.02630525
"Ter Beekhof 17b, 3632BK Loenen aan de Vecht","3632BK","17b","Ter Beekhof","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.2090978,5.01898173
"'t Rond 18, 3632BP Loenen aan de Vecht","3632BP","18","'t Rond","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.20846484,5.01750595
"Bastertlaan 18, 3632JJ Loenen aan de Vecht","3632JJ","18","Bastertlaan","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.20955338,5.01510292
"Bloklaan 18, 3632NX Loenen aan de Vecht","3632NX","18","Bloklaan","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.2038153,5.02437389
"Bredestraat 18, 3632AZ Loenen aan de Vecht","3632AZ","18","Bredestraat","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.20906175,5.02158317
"Brugstraat 18, 3632EH Loenen aan de Vecht","3632EH","18","Brugstraat","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.20788285,5.02328494
"Dorpsstraat 18, 3632AT Loenen aan de Vecht","3632AT","18","Dorpsstraat","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.20790185,5.02155062
"Doude van Troostwijkplein 18, 3632BD Loenen aan de Vecht","3632BD","18","Doude van Troostwijkplein","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.20996628,5.01998612
"Graaf Janlaan 18, 3632CB Loenen aan de Vecht","3632CB","18","Graaf Janlaan","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.21079921,5.01779954
"Hoefijzer 18, 3632WB Loenen aan de Vecht","3632WB","18","Hoefijzer","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.21159552,5.02751992
"Hofbergen 18, 3632WC Loenen aan de Vecht","3632WC","18","Hofbergen","Loenen aan de Vecht","Stichtse Vecht","verblijfsobject",52.21404736,5.0219069
