adres,postcode,huisnummer,straat,woonplaats,gemeente,objecttype,lat,lng
"Brugstraat 2, 1394CV Nederhorst den Berg",1394CV,2,Brugstraat,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26384584,5.04489144
"Cederlaan 2, 1394JV Nederhorst den Berg",1394JV,2,Cederlaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25051391,5.04576497
"De Biezen 2, 1394LS Nederhorst den Berg",1394LS,2,De Biezen,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25880931,5.04773864
"De Grienden 2, 1394KT Nederhorst den Berg",1394KT,2,De Grienden,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.2570925,5.04769315
"De Kooi 2, 1394NE Nederhorst den Berg",1394NE,2,De Kooi,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.2559733,5.04799486
"De Vijnen 2, 1394KM Nederhorst den Berg",1394KM,2,De Vijnen,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25685131,5.04508799
"Dobbelaan 2, 1394LN Nederhorst den Berg",1394LN,2,Dobbelaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.2604238,5.04658384
"Dwarsweg 2, 1394AZ Nederhorst den Berg",1394AZ,2,Dwarsweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25625933,5.07816291
"Eilandseweg 2, 1394JE Nederhorst den Berg",1394JE,2,Eilandseweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.27654914,5.04700254
"Eksterlaan 2, 1394CL Nederhorst den Berg",1394CL,2,Eksterlaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25536203,5.0460221
"Esdoornlaan 2, 1394BR Nederhorst den Berg",1394BR,2,Esdoornlaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25157667,5.04550927
"Fazantelaan 2, 1394CJ Nederhorst den Berg",1394CJ,2,Fazantelaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25386417,5.04710268
"Frans Halshof 2, 1394ES Nederhorst den Berg",1394ES,2,Frans Halshof,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26458713,5.04107339
"Gebroeders Marislaan 2, 1394ED Nederhorst den Berg",1394ED,2,Gebroeders Marislaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26353811,5.03888431
"George Hendrik Breitnerlaan 2, 1394EV Nederhorst den Berg",1394EV,2,George Hendrik Breitnerlaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26445616,5.04214194
"Hendrik Willem Mesdaglaan 2, 1394GD Nederhorst den Berg",1394GD,2,Hendrik Willem Mesdaglaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.2660559,5.04258445
"Hinderdam 2, 1394JB Nederhorst den Berg",1394JB,2,Hinderdam,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.28080211,5.05075073
"Hoepelbuigerslaan 2, 1394LG Nederhorst den Berg",1394LG,2,Hoepelbuigerslaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25840196,5.04673113
"Jacob van Ruysdaelstraat 2, 1394GH Nederhorst den Berg",1394GH,2,Jacob van Ruysdaelstraat,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.265181,5.04478487
"Jan Josephsz van Goyenstraat 2, 1394EP Nederhorst den Berg",1394EP,2,Jan Josephsz van Goyenstraat,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26562381,5.04215927
"Jan Steenhof 2, 1394GB Nederhorst den Berg",1394GB,2,Jan Steenhof,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26562204,5.04151946
"Johannes Bosboomlaan 2, 1394EX Nederhorst den Berg",1394EX,2,Johannes Bosboomlaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26561684,5.03974698
"Jozef Israëlslaan 2, 1394EK Nederhorst den Berg",1394EK,2,Jozef Israëlslaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.2640319,5.04229003
"Kastanjelaan 2, 1394CC Nederhorst den Berg",1394CC,2,Kastanjelaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25194913,5.04541101
"Kerkstraat 2, 1394CX Nederhorst den Berg",1394CX,2,Kerkstraat,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26394873,5.04406664
"Kievitslaan 2, 1394CR Nederhorst den Berg",1394CR,2,Kievitslaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25420393,5.04648498
"Kooikerboog 2, 1394ND Nederhorst den Berg",1394ND,2,Kooikerboog,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25418391,5.04890159
"Kuijerpad 2, 1394DA Nederhorst den Berg",1394DA,2,Kuijerpad,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26376935,5.04408098
"Lange Wetering 2, 1394KH Nederhorst den Berg",1394KH,2,Lange Wetering,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25737661,5.04647534
"Legakker 2, 1394KW Nederhorst den Berg",1394KW,2,Legakker,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25707171,5.04671202
"Legakker 2-TRAF, 1394KW Nederhorst den Berg",1394KW,2-TRAF,Legakker,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25727378,5.04668916
"Lijsterlaan 2, 1394CG Nederhorst den Berg",1394CG,2,Lijsterlaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25323415,5.04679995
"Machineweg 2, 1394AV Nederhorst den Berg",1394AV,2,Machineweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25045856,5.08022404
"Machineweg 2-TRAF, 1394AV Nederhorst den Berg",1394AV,2-TRAF,Machineweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25041638,5.08000348
"Meerhoekweg 2, 1394JJ Nederhorst den Berg",1394JJ,2,Meerhoekweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25286506,5.04592667
"Meidoornhof 2, 1394JP Nederhorst den Berg",1394JP,2,Meidoornhof,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25251302,5.04630155
"Meindert Hobbemastraat 2, 1394EG Nederhorst den Berg",1394EG,2,Meindert Hobbemastraat,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26459805,5.0417325
"Nieuw Walden 2, 1394PB Nederhorst den Berg",1394PB,2,Nieuw Walden,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25289141,5.08259436
"Overmeerseweg 2, 1394BC Nederhorst den Berg",1394BC,2,Overmeerseweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.2635579,5.04566631
"Patrijslaan 2, 1394CN Nederhorst den Berg",1394CN,2,Patrijslaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25454415,5.04602837
"Philips van Wassenaerln 2, 1394GZ Nederhorst den Berg",1394GZ,2,Philips van Wassenaerln,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26725617,5.04640745
"Pieter de Hooghlaan 2, 1394GK Nederhorst den Berg",1394GK,2,Pieter de Hooghlaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26659041,5.04381188
"Platanenlaan 2, 1394JR Nederhorst den Berg",1394JR,2,Platanenlaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25014476,5.04633612
"Prunuslaan 2, 1394BX Nederhorst den Berg",1394BX,2,Prunuslaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25205766,5.04711648
"Reeweg 2, 1394JD Nederhorst den Berg",1394JD,2,Reeweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26768258,5.04541491
"Reigerlaan 2, 1394CK Nederhorst den Berg",1394CK,2,Reigerlaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25521607,5.0452763
"Rembrandt van Rijnhof 2, 1394EJ Nederhorst den Berg",1394EJ,2,Rembrandt van Rijnhof,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.2635253,5.0406422
"Rivièrahof 2, 1394DC Nederhorst den Berg",1394DC,2,Rivièrahof,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25318246,5.04757652
"Slotlaan 2, 1394BK Nederhorst den Berg",1394BK,2,Slotlaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.2622744,5.04317138
"Slotzicht 2, 1394BP Nederhorst den Berg",1394BP,2,Slotzicht,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.2603578,5.0455151
"Sniplaan 2, 1394BA Nederhorst den Berg",1394BA,2,Sniplaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25081747,5.09414807
"Torenweg 2, 1394EA Nederhorst den Berg",1394EA,2,Torenweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26344985,5.04250312
"Turfstekerslaan 2, 1394KZ Nederhorst den Berg",1394KZ,2,Turfstekerslaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25776443,5.04694106
"Uiterdijksehof 2, 1394JM Nederhorst den Berg",1394JM,2,Uiterdijksehof,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25151387,5.04806634
"Veenderij 2, 1394LB Nederhorst den Berg",1394LB,2,Veenderij,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25770649,5.0455501
"Venenburg 2, 1394NB Nederhorst den Berg",1394NB,2,Venenburg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25305531,5.05025749
"Vincent van Goghstraat 2, 1394EC Nederhorst den Berg",1394EC,2,Vincent van Goghstraat,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26355415,5.0412865
"Voorstraat 2, 1394CS Nederhorst den Berg",1394CS,2,Voorstraat,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26346565,5.04484672
"Vreelandseweg 2, 1394BM Nederhorst den Berg",1394BM,2,Vreelandseweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25318499,5.04533583
"Wethouder Bloklaan 2, 1394BT Nederhorst den Berg",1394BT,2,Wethouder Bloklaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25193406,5.04789358
"Wilgenlaan 2, 1394JS Nederhorst den Berg",1394JS,2,Wilgenlaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.24955251,5.04672193
"Zoddeland 2, 1394KR Nederhorst den Berg",1394KR,2,Zoddeland,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25651329,5.0463062
"Brugstraat 2A, 1394CV Nederhorst den Berg",1394CV,2A,Brugstraat,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26386394,5.04468407
"Dammerweg 2a, 1394GM Nederhorst den Berg",1394GM,2a,Dammerweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26397925,5.04581463
"Hinderdam 2a, 1394JB Nederhorst den Berg",1394JB,2a,Hinderdam,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.28084415,5.05090803
"Meerhoekweg 2a, 1394JJ Nederhorst den Berg",1394JJ,2a,Meerhoekweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25290471,5.04597564
"Meerhoekweg 2A, 1394JJ Nederhorst den Berg",1394JJ,2A,Meerhoekweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25286978,5.04587081
"Veenderij 2a-GA, 1394LB Nederhorst den Berg",1394LB,2a-GA,Veenderij,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25762552,5.04552143
"Dammerweg 2b, 1394GM Nederhorst den Berg",1394GM,2b,Dammerweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26398235,5.04565377
"Meerhoekweg 2B, 1394JJ Nederhorst den Berg",1394JJ,2B,Meerhoekweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25283898,5.04593484
"Meerhoekweg 2B-GA01, Nederhorst den Berg",,2B-GA01,Meerhoekweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25258244,5.04608788
"Meerhoekweg 2B-GA02, Nederhorst den Berg",,2B-GA02,Meerhoekweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25259328,5.04604782
"Meerhoekweg 2B-GA03, Nederhorst den Berg",,2B-GA03,Meerhoekweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25260412,5.04600777
"Meerhoekweg 2B-GA04, Nederhorst den Berg",,2B-GA04,Meerhoekweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25261497,5.04596771
"Meerhoekweg 2B-GA05, Nederhorst den Berg",,2B-GA05,Meerhoekweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25262581,5.04592764
"Meerhoekweg 2B-GA06, Nederhorst den Berg",,2B-GA06,Meerhoekweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25263666,5.0458876
"Meerhoekweg 2B-GA07, Nederhorst den Berg",,2B-GA07,Meerhoekweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.2526475,5.04584753
"Meerhoekweg 2B-GA08, Nederhorst den Berg",,2B-GA08,Meerhoekweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25265834,5.04580747
"Meerhoekweg 2B-GA09, Nederhorst den Berg",,2B-GA09,Meerhoekweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25267096,5.04575543
"Sniplaan 2b, 1394BA Nederhorst den Berg",1394BA,2b,Sniplaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.24955538,5.09406236
"Veenderij 2b-GA, 1394LB Nederhorst den Berg",1394LB,2b-GA,Veenderij,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25759855,5.04552163
"Dammerweg 2c, 1394GM Nederhorst den Berg",1394GM,2c,Dammerweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.2638468,5.04565093
"Veenderij 2c-GA, 1394LB Nederhorst den Berg",1394LB,2c-GA,Veenderij,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25756265,5.04553656
"Dammerweg 2d, 1394GM Nederhorst den Berg",1394GM,2d,Dammerweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26384607,5.04580984
"Veenderij 2d-GA, 1394LB Nederhorst den Berg",1394LB,2d-GA,Veenderij,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25753568,5.04553676
"Dammerweg 2e, 1394GM Nederhorst den Berg",1394GM,2e,Dammerweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26396221,5.0456791
"Veenderij 2e-GA, 1394LB Nederhorst den Berg",1394LB,2e-GA,Veenderij,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25750872,5.04553697
"Dammerweg 2f, 1394GM Nederhorst den Berg",1394GM,2f,Dammerweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26386593,5.04568761
"Dammerweg 2g, 1394GM Nederhorst den Berg",1394GM,2g,Dammerweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26386975,5.04577865
"Dammerweg 2h, 1394GM Nederhorst den Berg",1394GM,2h,Dammerweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26396014,5.04578377
"Dammerweg 2J, 1394GM Nederhorst den Berg",1394GM,2J,Dammerweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26393432,5.04590218
"Acacialaan 3, 1394BV Nederhorst den Berg",1394BV,3,Acacialaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.2523356,5.04688004
"Aelbert Cuypstraat 3, 1394GE Nederhorst den Berg",1394GE,3,Aelbert Cuypstraat,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26612195,5.04343462
"Ankeveensepad 3, 1394GW Nederhorst den Berg",1394GW,3,Ankeveensepad,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26443044,5.04904344
"Anton Mauvelaan 3, 1394EL Nederhorst den Berg",1394EL,3,Anton Mauvelaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26467907,5.03871425
"Blijklaan 3, 1394KA Nederhorst den Berg",1394KA,3,Blijklaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26127973,5.04730967
"Cederlaan 3, 1394JV Nederhorst den Berg",1394JV,3,Cederlaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25083811,5.04596687
"Dammerweg 3, 1394GM Nederhorst den Berg",1394GM,3,Dammerweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26422392,5.04598347
"De Biezen 3, 1394LR Nederhorst den Berg",1394LR,3,De Biezen,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25869117,5.0472855
"De Grienden 3, 1394KS Nederhorst den Berg",1394KS,3,De Grienden,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25711154,5.04795975
"De Kooi 3, 1394NE Nederhorst den Berg",1394NE,3,De Kooi,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25550329,5.0482618
"Dobbelaan 3, 1394LL Nederhorst den Berg",1394LL,3,Dobbelaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26033282,5.04620371
"Esdoornlaan 3, 1394BR Nederhorst den Berg",1394BR,3,Esdoornlaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25154097,5.04559741
"Fazantelaan 3, 1394CH Nederhorst den Berg",1394CH,3,Fazantelaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25405207,5.04680834
"Frans Halshof 3, 1394ER Nederhorst den Berg",1394ER,3,Frans Halshof,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26462816,5.03974005
"George Hendrik Breitnerlaan 3, 1394ET Nederhorst den Berg",1394ET,3,George Hendrik Breitnerlaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26482015,5.04171227
"Hendrik Willem Mesdaglaan 3, 1394GC Nederhorst den Berg",1394GC,3,Hendrik Willem Mesdaglaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.2658588,5.04216794
"Hinderdam 3, 1394JB Nederhorst den Berg",1394JB,3,Hinderdam,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.28102935,5.05144734
"Hoepelbuigerslaan 3, 1394LE Nederhorst den Berg",1394LE,3,Hoepelbuigerslaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25859411,5.04791604
"Jan Josephsz van Goyenstraat 3, 1394EN Nederhorst den Berg",1394EN,3,Jan Josephsz van Goyenstraat,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26534358,5.04082355
"Jan Steenhof 3, 1394GA Nederhorst den Berg",1394GA,3,Jan Steenhof,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26568113,5.04021524
"Johannes Bosboomlaan 3, 1394EW Nederhorst den Berg",1394EW,3,Johannes Bosboomlaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26570495,5.03914568
"Johannes Vermeerhof 3, 1394GG Nederhorst den Berg",1394GG,3,Johannes Vermeerhof,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26583528,5.04375911
"Jozef Israëlslaan 3, 1394EK Nederhorst den Berg",1394EK,3,Jozef Israëlslaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26376773,5.04128049
"Juliana-Bernhardplein 3, 1394CZ Nederhorst den Berg",1394CZ,3,Juliana-Bernhardplein,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.263118,5.04274006
"Kastanjelaan 3, 1394CB Nederhorst den Berg",1394CB,3,Kastanjelaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25219677,5.04548987
"Kerkstraat 3, 1394CW Nederhorst den Berg",1394CW,3,Kerkstraat,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26361691,5.04431822
"Kievitslaan 3, 1394CP Nederhorst den Berg",1394CP,3,Kievitslaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25441027,5.04635159
"Kooikerboog 3, 1394ND Nederhorst den Berg",1394ND,3,Kooikerboog,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25430067,5.04887141
"Lange Wetering 3, 1394KC Nederhorst den Berg",1394KC,3,Lange Wetering,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25716592,5.04510022
"Legakker 3, 1394KV Nederhorst den Berg",1394KV,3,Legakker,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25742298,5.04697296
"Lijsterlaan 3, 1394CD Nederhorst den Berg",1394CD,3,Lijsterlaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25332272,5.04634528
"Meerlaan 3, 1394AA Nederhorst den Berg",1394AA,3,Meerlaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25277302,5.04897089
"Meidoornhof 3, 1394JP Nederhorst den Berg",1394JP,3,Meidoornhof,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25249954,5.04630165
"Meidoornlaan 3, 1394BZ Nederhorst den Berg",1394BZ,3,Meidoornlaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25209243,5.04670616
"Meindert Hobbemastraat 3, 1394EE Nederhorst den Berg",1394EE,3,Meindert Hobbemastraat,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26435148,5.04040139
"Middenweg 3, 1394AC Nederhorst den Berg",1394AC,3,Middenweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.2493598,5.05930592
"Nieuw Walden 3, 1394PA Nederhorst den Berg",1394PA,3,Nieuw Walden,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25175152,5.08320258
"Olmenlaan 3, 1394JT Nederhorst den Berg",1394JT,3,Olmenlaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25016876,5.04806139
"Overmeerseweg 3, 1394BC Nederhorst den Berg",1394BC,3,Overmeerseweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26346798,5.04565235
"Patrijslaan 3, 1394CM Nederhorst den Berg",1394CM,3,Patrijslaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25472361,5.04592448
"Paulus Potterstraat 3, 1394EZ Nederhorst den Berg",1394EZ,3,Paulus Potterstraat,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26640332,5.04129366
"Philips van Wassenaerln 3, 1394GZ Nederhorst den Berg",1394GZ,3,Philips van Wassenaerln,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26746849,5.04660232
"Pieter de Hooghlaan 3, 1394GJ Nederhorst den Berg",1394GJ,3,Pieter de Hooghlaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26653772,5.04423711
"Platanenlaan 3, 1394JR Nederhorst den Berg",1394JR,3,Platanenlaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.24965324,5.05098294
"Prunuslaan 3, 1394BW Nederhorst den Berg",1394BW,3,Prunuslaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.2519774,5.04733676
"Radioweg 3, 1394AR Nederhorst den Berg",1394AR,3,Radioweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.24179755,5.07671694
"Reeweg 3, 1394JD Nederhorst den Berg",1394JD,3,Reeweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26784276,5.04566589
"Reigerlaan 3, 1394CK Nederhorst den Berg",1394CK,3,Reigerlaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25540413,5.04504053
"Rembrandt van Rijnhof 3, 1394EH Nederhorst den Berg",1394EH,3,Rembrandt van Rijnhof,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26358426,5.0392941
"Rietsnijderslaan 3, 1394LC Nederhorst den Berg",1394LC,3,Rietsnijderslaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25806371,5.04787615
"Rivièrahof 3, 1394DB Nederhorst den Berg",1394DB,3,Rivièrahof,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25313651,5.04722539
"Slotzicht 3, 1394BP Nederhorst den Berg",1394BP,3,Slotzicht,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26034928,5.04567629
"Sniplaan 3, 1394BA Nederhorst den Berg",1394BA,3,Sniplaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.24992548,5.09465423
"Torenweg 3, 1394EA Nederhorst den Berg",1394EA,3,Torenweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26311836,5.04228775
"Turfstekerslaan 3, 1394KX Nederhorst den Berg",1394KX,3,Turfstekerslaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25801663,5.04712954
"Uiterdijksehof 3, 1394JK Nederhorst den Berg",1394JK,3,Uiterdijksehof,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25155889,5.04870187
"Vaartweg 3, 1394GL Nederhorst den Berg",1394GL,3,Vaartweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26375605,5.04581128
"Veenderij 3, 1394LA Nederhorst den Berg",1394LA,3,Veenderij,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.2576607,5.04525752
"Venenburg 3, 1394NB Nederhorst den Berg",1394NB,3,Venenburg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25267721,5.05004068
"Voorstraat 3, 1394CS Nederhorst den Berg",1394CS,3,Voorstraat,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.2635554,5.04480208
"Vreelandseweg 3, 1394BL Nederhorst den Berg",1394BL,3,Vreelandseweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25280802,5.04551447
"Wethouder Bloklaan 3, 1394BT Nederhorst den Berg",1394BT,3,Wethouder Bloklaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25200689,5.0482152
"Wilgenlaan 3, 1394JS Nederhorst den Berg",1394JS,3,Wilgenlaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.24973342,5.04669585
"Zoddeland 3, 1394KP Nederhorst den Berg",1394KP,3,Zoddeland,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25679338,5.04681667
"Blijklaan 3A, 1394KA Nederhorst den Berg",1394KA,3A,Blijklaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26131797,5.04727614
"Eilandseweg 3A, 1394JE Nederhorst den Berg",1394JE,3A,Eilandseweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.27659455,5.04654894
"Jacob van Ruysdaelstraat 3a, 1394GH Nederhorst den Berg",1394GH,3a,Jacob van Ruysdaelstraat,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26493302,5.04453038
"Meerlaan 3a, 1394AA Nederhorst den Berg",1394AA,3a,Meerlaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25277302,5.04897089
